external_source,paper,method_or_table,band_um,flux_mjy,flux_regime,model_label,observed_euclidean_jy15_deg2,model_euclidean_jy15_deg2,log10_model_over_obs,sigma_log,chi2_log
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,68.3,30-100 mJy,ALESS,1.6978858968616426,0.5544579322110029,-0.48603989998968733,0.19657978394336015,6.113165293977352
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,79.7,30-100 mJy,ALESS,1.2788569821136484,0.4540982021613239,-0.4496721964468126,0.24172700136692724,3.4605230156445907
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,92.9,30-100 mJy,ALESS,0.8011640193009352,0.33183943407281086,-0.3827934426120293,0.3236398910954733,1.3989586771922098
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,11.0,10-30 mJy,ALESS,0.7099409429178659,0.8764923605602711,0.09152591212843622,0.1397218879109004,0.42910071779344156
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,13.1,10-30 mJy,ALESS,0.9755185792305604,0.7705453613281308,-0.10243733481963412,0.12562404526382015,0.6649224446051084
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,15.6,10-30 mJy,ALESS,1.2297294541776769,0.7159154041314398,-0.23494786817635402,0.11945675633691731,3.868312771148996
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,18.7,10-30 mJy,ALESS,1.7822696507281353,0.5817262009184976,-0.4862547869615158,0.11326501627007152,18.43046090780008
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,22.3,10-30 mJy,ALESS,1.4991602299363296,0.4086368025150113,-0.5645105752872507,0.12383288056626823,20.78127614972941
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,26.6,10-30 mJy,ALESS,2.342901440115107,0.2891985319494751,-0.908557935289626,0.1280951556515053,50.308322950256986
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,31.7,30-100 mJy,ALESS,1.5055179100221612,0.20692220532341,-0.8618788279964954,0.15644630511847518,30.350217211854268
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,37.9,30-100 mJy,ALESS,1.5072518227728426,0.18695911903072765,-0.9064391647935529,0.17608612067722507,26.49885279040595
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,45.2,30-100 mJy,ALESS,1.6431713167290312,0.22233560526757618,-0.8686738282021966,0.18383272587510915,22.328925270375766
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,54.0,30-100 mJy,ALESS,0.6356716800970146,0.20796516766772744,-0.4852422629872072,0.2508287179861697,3.74250786787157
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,64.5,30-100 mJy,ALESS,0.6792121558363464,0.1481546670495359,-0.6612901130305768,0.300121581013869,4.855004178082364
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,77.0,30-100 mJy,ALESS,0.1752215163049658,0.1339691743386902,-0.11658255345256663,0.5111795967856007,0.052013982153255554
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,11.1,10-30 mJy,ALESS,5.598900600436245,5.375807763121754,-0.017659027241588965,0.09646573338012461,0.033511001891258003
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,13.6,10-30 mJy,ALESS,6.765245910727903,4.837486772032755,-0.14566379697938125,0.09838676849242933,2.1919460460909823
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,16.6,10-30 mJy,ALESS,8.97608099633278,4.115998747578347,-0.3386115288755396,0.0990588424479771,11.684684323534068
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,20.2,10-30 mJy,ALESS,10.263703870685983,3.3822541917026503,-0.4820978695607018,0.10259095663892993,22.082704730912862
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,24.7,10-30 mJy,ALESS,6.3703954460032985,2.7371512536384373,-0.36686759528103696,0.12324545159642038,8.860881020021099
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,30.1,30-100 mJy,ALESS,6.353152646982634,2.130108453614562,-0.47458757430895965,0.136065772983392,12.165639419885336
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,36.8,30-100 mJy,ALESS,8.572271982396323,1.6025264759695184,-0.7282907285522622,0.1390165890310236,27.44582601505813
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,44.9,30-100 mJy,ALESS,6.123409207517356,1.114536235619093,-0.7398990901362654,0.1757965295317893,17.714316178994654
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,54.9,30-100 mJy,ALESS,3.6720418919985143,0.9673544189170286,-0.5793220072743215,0.2430641227086973,5.68065394707458
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,67.0,30-100 mJy,ALESS,2.4773760067790604,1.0529404417053956,-0.37158812062429825,0.3279452725575695,1.2838695345366544
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,81.8,30-100 mJy,ALESS,3.342598469369057,0.7802504948813892,-0.6318501571796147,0.3364106731741838,3.5276757823104314
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,99.9,30-100 mJy,ALESS,2.2550498607472518,0.501132408067439,-0.6532036595468056,0.4703205847925797,1.928897916638331
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,350,11.0,10-30 mJy,ALESS,3.795535011241487,2.871729756580444,-0.12112943353472788,0.1056784356176343,1.3137920244196626
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,350,13.1,10-30 mJy,ALESS,4.3469192659581575,2.5250618976499317,-0.2359095456584685,0.10902306304015663,4.682246453295309
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,350,15.6,10-30 mJy,ALESS,5.354707888048621,2.200050128686749,-0.3863032075830202,0.11097394687686446,12.117542839663107
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,350,18.7,10-30 mJy,ALESS,7.395137881655979,1.81615768011475,-0.6097927242075496,0.11056431627044802,30.418269777660935
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,350,22.3,10-30 mJy,ALESS,6.162518572893834,1.4249571993558643,-0.6359564213053261,0.12478492278115874,25.973500503988962
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,350,26.6,10-30 mJy,ALESS,5.2420998877404825,1.1813080441777863,-0.6471421308074696,0.14318079587949809,20.428186063533655
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,350,31.7,30-100 mJy,ALESS,5.469916757482782,1.044493008948104,-0.7190751797002695,0.15608793180453803,21.22315493861889
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,350,37.9,30-100 mJy,ALESS,4.756315332091256,0.7758310848662452,-0.7875034632753711,0.18419914730844658,18.278043809718618
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,350,45.2,30-100 mJy,ALESS,3.877414224468106,0.4755219797040023,-0.9113716033864828,0.22917504306904973,15.814531916175973
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,350,54.0,30-100 mJy,ALESS,2.022898209128248,0.4080905924055972,-0.6952174466919967,0.33689258882796835,4.258517244697639
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,500,11.2,10-30 mJy,ALESS,2.3298970944849966,0.8607586601646146,-0.4324553389164718,0.11608200140203308,13.878826658753976
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,500,13.8,10-30 mJy,ALESS,3.079332716723938,0.7538408295415673,-0.611176960210478,0.11844647516422424,26.625003034184274
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,500,17.0,10-30 mJy,ALESS,3.1614045869228558,0.6904735610899413,-0.6607330254091404,0.12929271370072776,26.115835694701474
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,500,20.9,10-30 mJy,ALESS,1.6486620404395218,0.46539536767156275,-0.5493095824480523,0.18076092449319148,9.234752121101504
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,500,25.8,10-30 mJy,ALESS,1.6925878301234498,0.3065541309841393,-0.742044041071543,0.2084499271996217,12.67231232640768
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,500,31.8,30-100 mJy,ALESS,2.3168927488548867,0.2056820869489248,-1.0517094601382246,0.22202242150839818,22.43871026181681
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,500,39.2,30-100 mJy,ALESS,2.114410270969764,0.19326655062814502,-1.039032564213695,0.26503757064346584,15.368922962337415
Varnish et al. / Table 4 P(D) best-fit spline,Varnish et al.,Table 4 P(D) best-fit spline,250,10.0,10-30 mJy,ALESS,8.146172,5.443401404746881,-0.17508321459499399,0.11705280815925977,2.237305804766275
Varnish et al. / Table 4 P(D) best-fit spline,Varnish et al.,Table 4 P(D) best-fit spline,250,19.952623,10-30 mJy,ALESS,8.279423,3.4260211958563436,-0.38321002599025333,0.11463828613539223,11.174146395016125
Varnish et al. / Table 4 P(D) best-fit spline,Varnish et al.,Table 4 P(D) best-fit spline,250,44.668359,30-100 mJy,ALESS,3.873282,1.1251091213218178,-0.5368844720371742,0.12762333447599383,17.69707582782801
Varnish et al. / Table 4 P(D) best-fit spline,Varnish et al.,Table 4 P(D) best-fit spline,250,100.0,100-300 mJy,ALESS,1.063676,0.5000231168552579,-0.32781927733448163,0.197705027681487,2.7493722810041934
Varnish et al. / Table 4 P(D) best-fit spline,Varnish et al.,Table 4 P(D) best-fit spline,250,199.818036,100-300 mJy,ALESS,0.4216965,0.727022843998921,0.23654806069927528,0.2527190551842964,0.8761184079809351
Varnish et al. / Table 4 P(D) best-fit spline,Varnish et al.,Table 4 P(D) best-fit spline,350,10.0,10-30 mJy,ALESS,6.456542,3.0674648018615436,-0.32322039242716977,0.1539366923351099,4.408726982797275
Varnish et al. / Table 4 P(D) best-fit spline,Varnish et al.,Table 4 P(D) best-fit spline,350,19.952623,10-30 mJy,ALESS,6.441677,1.6609504615467527,-0.5886422648859189,0.2106046256249002,7.812087010715303
Varnish et al. / Table 4 P(D) best-fit spline,Varnish et al.,Table 4 P(D) best-fit spline,350,44.668359,30-100 mJy,ALESS,2.046968,0.4914175513472949,-0.619660389868147,0.1441706833798698,18.473686007192015
Varnish et al. / Table 4 P(D) best-fit spline,Varnish et al.,Table 4 P(D) best-fit spline,350,100.0,100-300 mJy,ALESS,0.2148484,0.2854081335920128,0.12333422173382091,0.24259887037482886,0.258457802046299
Varnish et al. / Table 4 P(D) best-fit spline,Varnish et al.,Table 4 P(D) best-fit spline,350,199.818036,100-300 mJy,ALESS,0.1368312,0.19684260637720002,0.15793397114923535,0.4487891453807833,0.12384156239708972
Varnish et al. / Table 4 P(D) best-fit spline,Varnish et al.,Table 4 P(D) best-fit spline,500,10.0,10-30 mJy,ALESS,2.951209,0.9646278393681869,-0.48564017504473367,0.12516748547184747,15.053800583302499
Varnish et al. / Table 4 P(D) best-fit spline,Varnish et al.,Table 4 P(D) best-fit spline,500,19.952623,10-30 mJy,ALESS,1.618622,0.5107806313115577,-0.5009110183909947,0.19336461249106757,6.7106899749035085
Varnish et al. / Table 4 P(D) best-fit spline,Varnish et al.,Table 4 P(D) best-fit spline,500,44.668359,30-100 mJy,ALESS,0.4435,0.21976253688344272,-0.3049399643400541,0.17508829779262,3.0332936035034814
Varnish et al. / Table 4 P(D) best-fit spline,Varnish et al.,Table 4 P(D) best-fit spline,500,100.0,100-300 mJy,ALESS,0.04365158,0.16852329861309573,0.5866599833346455,0.30132476492268495,3.7905591525041378
Varnish et al. / Table 4 P(D) best-fit spline,Varnish et al.,Table 4 P(D) best-fit spline,500,199.818036,100-300 mJy,ALESS,0.03162278,0.3094575774417137,0.9906010747116882,0.36438146688772516,7.3906907422542565
Clements et al. / Table 1,Clements et al.,Table 1,250,34.0,30-100 mJy,Casey T30K a=2.5,7.006200655094297,4.800744730447389,-0.16417395731620565,0.08468172820945497,3.758625952610491
Clements et al. / Table 1,Clements et al.,Table 1,250,38.0,30-100 mJy,Casey T30K a=2.5,6.549274525414234,4.135321126984497,-0.19968395490586244,0.0851267942609214,5.502420564198552
Clements et al. / Table 1,Clements et al.,Table 1,250,42.0,30-100 mJy,Casey T30K a=2.5,5.635422266054109,3.588657626499923,-0.195994436852011,0.08715132424620105,5.057542114147147
Clements et al. / Table 1,Clements et al.,Table 1,250,47.0,30-100 mJy,Casey T30K a=2.5,4.873878716587337,3.060053184198563,-0.20214574318500717,0.08971783948554754,5.0765841239110845
Clements et al. / Table 1,Clements et al.,Table 1,250,52.0,30-100 mJy,Casey T30K a=2.5,4.26464387701392,2.613290414319078,-0.21269509541200043,0.09291113467467364,5.240580821859609
Clements et al. / Table 1,Clements et al.,Table 1,250,56.0,30-100 mJy,Casey T30K a=2.5,3.655409037440503,2.2979844351543925,-0.20158889845640982,0.09669749966681186,4.346130217307306
Clements et al. / Table 1,Clements et al.,Table 1,250,63.0,30-100 mJy,Casey T30K a=2.5,2.9243272299524024,1.8732562525755974,-0.19342877735570413,0.10208019883162063,3.590534952622066
Clements et al. / Table 1,Clements et al.,Table 1,250,73.0,30-100 mJy,Casey T30K a=2.5,2.315092390378985,1.5683181331506402,-0.16913416359255798,0.11155160516191363,2.2988521059712177
Clements et al. / Table 1,Clements et al.,Table 1,250,83.0,30-100 mJy,Casey T30K a=2.5,1.7363192927842388,1.7181958894683778,-0.00455691513923856,0.11677327064602086,0.0015228425164780755
Clements et al. / Table 1,Clements et al.,Table 1,250,93.0,30-100 mJy,Casey T30K a=2.5,1.279393163104176,1.8629296892884757,0.16319243847918635,0.12410087552576266,1.7292204894641445
Clements et al. / Table 1,Clements et al.,Table 1,250,125.0,100-300 mJy,Casey T30K a=2.5,0.8833905173814548,1.3601061520348006,0.18742007193951835,0.14806914966341528,1.6021494899495587
Clements et al. / Table 1,Clements et al.,Table 1,250,175.0,100-300 mJy,Casey T30K a=2.5,0.4569261296800628,0.41912269305152167,-0.03750481825140328,0.29418866660837184,0.016252577839565942
Clements et al. / Table 1,Clements et al.,Table 1,250,250.0,100-300 mJy,Casey T30K a=2.5,0.3350791617653794,0.2754717645125206,-0.08507032947451021,0.4572096523596421,0.034619871281901644
Clements et al. / Table 1,Clements et al.,Table 1,350,38.0,30-100 mJy,Casey T30K a=2.5,3.9600264572272112,2.268904962562403,-0.24188178248021375,0.08997027546988406,7.227834843045973
Clements et al. / Table 1,Clements et al.,Table 1,350,41.0,30-100 mJy,Casey T30K a=2.5,3.3507916176537944,2.0405655877691866,-0.2153968619321538,0.09132618099311864,5.562732160795729
Clements et al. / Table 1,Clements et al.,Table 1,350,46.0,30-100 mJy,Casey T30K a=2.5,2.8634037459950603,1.7377642226735546,-0.2168917371163722,0.09587537587999408,5.117665014085041
Clements et al. / Table 1,Clements et al.,Table 1,350,50.0,30-100 mJy,Casey T30K a=2.5,2.0104749705922766,1.5480514580624043,-0.11351327795473926,0.1004726403436004,1.2764320474983593
Clements et al. / Table 1,Clements et al.,Table 1,350,55.0,30-100 mJy,Casey T30K a=2.5,1.5230870989335428,1.370675520689767,-0.04579008287004277,0.10732488324510998,0.18202959784781544
Clements et al. / Table 1,Clements et al.,Table 1,350,61.0,30-100 mJy,Casey T30K a=2.5,1.279393163104176,1.200936381198661,-0.027484024026921003,0.11214623452006153,0.06006081857338173
Clements et al. / Table 1,Clements et al.,Table 1,350,71.0,30-100 mJy,Casey T30K a=2.5,0.852928775402784,0.9916286302606553,0.06543629068518042,0.12843365280792435,0.25958504988237985
Clements et al. / Table 1,Clements et al.,Table 1,350,82.0,30-100 mJy,Casey T30K a=2.5,0.6092348395734172,0.8953980644994294,0.16723142042791636,0.14677912076163954,1.298097141161337
Clements et al. / Table 1,Clements et al.,Table 1,350,91.0,30-100 mJy,Casey T30K a=2.5,0.2741556778080377,0.8316939140059454,0.48196627888560584,0.18620618876674683,6.699541549362931
Clements et al. / Table 1,Clements et al.,Table 1,350,125.0,100-300 mJy,Casey T30K a=2.5,0.213232193850696,0.6607655482507864,0.49119461596473835,0.20702967758510885,5.629139145903275
Clements et al. / Table 1,Clements et al.,Table 1,350,175.0,100-300 mJy,Casey T30K a=2.5,0.1523087098933543,0.48046141868403874,0.4989337798014526,0.3160877775093249,2.4915546134048467
Clements et al. / Table 1,Clements et al.,Table 1,500,48.0,30-100 mJy,Casey T30K a=2.5,0.5787730975947463,0.39753006015913633,-0.16313836171398283,0.14865412764531177,1.2043653383440618
Clements et al. / Table 1,Clements et al.,Table 1,500,52.0,30-100 mJy,Casey T30K a=2.5,0.3960026457227211,0.3668214419248429,-0.033243373801649545,0.149491129177965,0.049451485408323816
Clements et al. / Table 1,Clements et al.,Table 1,500,56.0,30-100 mJy,Casey T30K a=2.5,0.3350791617653794,0.3682870991796989,0.04103908577216575,0.16610731711423465,0.061040464149670966
Clements et al. / Table 1,Clements et al.,Table 1,500,60.0,30-100 mJy,Casey T30K a=2.5,0.2315092390378985,0.36965685672378884,0.2032304388256882,0.18970398518425224,1.1476900092221956
Clements et al. / Table 1,Clements et al.,Table 1,500,63.0,30-100 mJy,Casey T30K a=2.5,0.1766781034762909,0.370628591715558,0.3217561906779149,0.191700981303032,2.8171187306014396
Clements et al. / Table 1,Clements et al.,Table 1,500,70.0,30-100 mJy,Casey T30K a=2.5,0.1766781034762909,0.37273573972434637,0.3242183082832014,0.18071995195603774,3.2185693100311896
Clements et al. / Table 1,Clements et al.,Table 1,500,82.0,30-100 mJy,Casey T30K a=2.5,0.1127084453210821,0.3314692655201503,0.4684868067235096,0.22276096105541793,4.4229961797893935
Clements et al. / Table 1,Clements et al.,Table 1,500,95.0,30-100 mJy,Casey T30K a=2.5,0.0578773097594746,0.2948376663360994,0.7070746289309858,0.31611210132088446,5.003204622545311
Clements et al. / Table 1,Clements et al.,Table 1,500,150.0,100-300 mJy,Casey T30K a=2.5,0.0426464387701392,0.1280277067568837,0.47742119558094254,0.468048407140074,1.0404515196851518
Clements et al. / Table 1,Clements et al.,Table 1,500,250.0,100-300 mJy,Casey T30K a=2.5,0.0868159646392119,0.27547176451252064,0.5014774956752048,0.49725114830843303,1.0170710842445643
Glenn et al. / Table 4 P(D) spline no FIRAS,Glenn et al.,Table 4 P(D) spline no FIRAS,250,19.5,10-30 mJy,Casey T30K a=2.5,9.017507836501386,7.97241754978831,-0.05349649191270067,0.08971187394355906,0.3555909916574875
Glenn et al. / Table 4 P(D) spline no FIRAS,Glenn et al.,Table 4 P(D) spline no FIRAS,250,41.8,30-100 mJy,Casey T30K a=2.5,3.8809737424406254,3.61300720612763,-0.031071876670189402,0.09715542218840409,0.102282393464051
Glenn et al. / Table 4 P(D) spline no FIRAS,Glenn et al.,Table 4 P(D) spline no FIRAS,250,89.3,30-100 mJy,Casey T30K a=2.5,1.510527538139541,1.809929124391672,0.0785329213007081,0.1280027714470046,0.37641312644164315
Glenn et al. / Table 4 P(D) spline no FIRAS,Glenn et al.,Table 4 P(D) spline no FIRAS,250,191.0,100-300 mJy,Casey T30K a=2.5,0.0252687301851443,0.27732111942676313,1.0403995264720525,0.4711826676192941,4.875528264498333
Glenn et al. / Table 4 P(D) spline no FIRAS,Glenn et al.,Table 4 P(D) spline no FIRAS,350,19.5,10-30 mJy,Casey T30K a=2.5,4.831550557897798,4.606170925010977,-0.020746478752945663,0.1025657057461123,0.04091517808289425
Glenn et al. / Table 4 P(D) spline no FIRAS,Glenn et al.,Table 4 P(D) spline no FIRAS,350,41.8,30-100 mJy,Casey T30K a=2.5,2.523136257402593,1.9862568064377955,-0.10390530599392744,0.11420442312543043,0.8277698471784825
Glenn et al. / Table 4 P(D) spline no FIRAS,Glenn et al.,Table 4 P(D) spline no FIRAS,350,89.3,30-100 mJy,Casey T30K a=2.5,0.3069931232350126,0.8428837979316774,0.4386390586067252,0.1906847544536136,5.291546998531258
Glenn et al. / Table 4 P(D) spline no FIRAS,Glenn et al.,Table 4 P(D) spline no FIRAS,350,191.0,100-300 mJy,Casey T30K a=2.5,0.1454063651432898,0.43660416132152885,0.47750445258125224,0.34945532511524524,1.8671169675047918
